t,i,k,hs02_desc,section,section_name,v,share
2019,398,851679,"Electro-thermic appliances: n.e.s. in heading no. 8516, used for domestic purposes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",281.08400000000006,4.445204600303632e-6
2019,398,851680,"Resistors: electric heating, other than those of heading no. 8545",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",755.0260000000001,1.1940363195873295e-5
2019,398,851690,"Electro-thermic appliances: parts, of heating resistors, of water, space and soil heaters, hair-dressing apparatus, hand dryers, smoothing irons and other domestic appliances of heading no. 8516",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8.789,1.3899369310266185e-7
2019,398,851711,Line telephony or telegraphy apparatus: line telephone sets with cordless handsets,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",25.815000000000005,4.082514720042345e-7
2019,398,851719,"Line telephony or telegraphy apparatus: telephone sets, n.e.s. in item no. 8517.11, videophones",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1009.8529999999998,1.5970326312527293e-5
2019,398,851750,"Line telephony or telegraphy apparatus: n.e.s. in heading no. 8517, for carrier-current line systems or for digital line systems",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",26.999000000000002,4.2697584709054136e-7
2019,398,851790,"Line telephony or telegraphy apparatus: electrical, parts of the apparatus of heading no. 8517",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2745.3559999999998,4.341644889311086e-5
2019,398,851810,Microphones and stands therefor,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",66.985,1.0593346834090118e-6
2019,398,851821,"Loudspeakers: single, mounted in their enclosures",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",26.165,4.1378654909900415e-7
2019,398,851822,"Loudspeakers: multiple, mounted in the same enclosure",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",256.592,4.057875719717625e-6
2019,398,851829,Loudspeakers: not mounted in their enclosures,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",206.10099999999997,3.259385498026136e-6
2019,398,851830,"Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",344.81999999999994,5.4531579537671925e-6
2019,398,851840,Amplifiers: audio-frequency electric,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",608.904,9.629515952324863e-6
2019,398,851850,Amplifier sets: electric sound,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",7.237,1.1444957981385413e-7
2019,398,851890,"Microphones, headphones, earphones, amplifier equipment: parts of the equipment of heading no. 8518",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",40.82,6.455481343100077e-7
2019,398,851910,"Sound reproducing apparatus: coin or disc-operated record players, not incorporating a sound recording device",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.19,3.0047561371607415e-9
2019,398,851929,"Sound reproducing apparatus: record players with loudspeaker, other than coin or disc-operated, not incorporating a sound recording device",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",23.148999999999997,3.6608999904807363e-7
2019,398,852033,"Sound recording apparatus: magnetic tape recorders (n.e.s. in item no. 8520.10 or 8520.20), incorporating sound reproducing apparatus, cassette type, not digital audio type",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",60.400999999999996,9.552119760033996e-7
2019,398,852110,Video recording or reproducing apparatus: magnetic tape-type,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",51.195,8.096236339049692e-7
2019,398,852190,Video recording or reproducing apparatus: other than magnetic tape-type,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",94.606,1.4961471532222583e-6
2019,398,852290,"Sound recording or reproducing apparatus: parts and accessories thereof, other than pick-up cartridges",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",160.97,2.54566102841455e-6
2019,398,852313,"Media, unrecorded: magnetic tapes, prepared, of a width exceeding 6.5mm, for sound or similar recording of other phenomena (excluding products of chapter 37)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8.886,1.4052770018321235e-7
2019,398,852330,"Media, unrecorded: cards incorporating a magnetic stripe, prepared, for sound or similar recording of other phenomena, (excluding products of chapter 37)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.901,1.4248869892535936e-8
2019,398,852390,"Media, unrecorded: prepared products n.e.s. in heading no. 8523, for sound or similar recording of other phenomena (excluding products of chapter 37)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",298.6349999999999,4.7227649948473554e-6
2019,398,852410,"Media, recorded: gramophone records, for sound or other similarly recorded phenomena (excluding products of chapter 37)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",15.477,2.4476110913072e-7
2019,398,852439,"Media, recorded: discs for laser reading systems, for reproducing sound or image, not for reproducing sound only, (excluding products of chapter 37)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",7.506,1.1870368192383433e-7
2019,398,852510,"Transmission apparatus: for radio-telephony, radio-telegraphy, radio-broadcasting or television, whether or not incorporating reception or sound recording and reproducing apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.134,2.1191438019975756e-9
2019,398,852520,"Transmission apparatus: for radio-telephony, radio-telegraphy, radio-broadcasting or television, with reception apparatus, with or without sound recording or reproducing apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",21498.575,3.399893430076868e-4
2019,398,852540,Cameras: still image video cameras and other video camera recorders: digital cameras,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1372.662,2.1707971414459672e-5
2019,398,852610,Radar apparatus,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1510.8990000000001,2.389412127831593e-5
2019,398,852691,Radio navigational aid apparatus,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1469.642,2.3241662204890454e-5
2019,398,852692,Radio remote control apparatus,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5.974,9.447585875472774e-8
2019,398,852713,"Radio (telephony, telegraphy, broadcast) broadcast receivers: apparatus (other than pocket-size radio cassette-players), combined with sound recording or reproducing apparatus, not needing external power",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.7560000000000002,4.358477849481581e-8
2019,398,852719,"Radio-broadcast receivers: operational without external power source, without sound recording or reproducing apparatus, including apparatus capable of receiving radio-telephony or radio-telegraphy",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5.994,9.479214887442885e-8
2019,398,852721,"Radio-broadcast receivers: (not operational without external power source), combined with sound recording or reproducing apparatus, including apparatus capable of receiving radio-telephony or radio-telegraphy",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5.404,8.54615903432455e-8
2019,398,852731,"Radio-broadcast receivers: n.e.s. in heading no. 8527, combined with sound recording or reproducing apparatus, including apparatus capable of receiving radio-telephony or radio-telegraphy",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",40.840999999999994,6.458802389356937e-7
2019,398,852732,"Radio broadcast receivers: n.e.s. in heading no. 8527, combined with a clock, including apparatus capable of receiving radio-telephony or radio-telegraphy",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.225,3.55826384663772e-9
2019,398,852739,"Radio-broadcast receivers: n.e.s. in heading no. 8527, other than with sound recording, reproducing apparatus or clock, including apparatus capable of receiving radio-telephony or radio-telegraphy",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.04,6.325802394022613e-10
2019,398,852812,"Television receivers: colour, whether or not combined, in the same housing, with radio-broadcast receivers or sound or video recording or reproducing apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5449.671,8.618385464608902e-5
2019,398,852821,Video monitors: colour,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",3973.8149999999996,6.284392110100742e-5
2019,398,852830,Video projectors,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",37.493,5.929332728977247e-7
2019,398,852910,Reception and transmission apparatus: aerials and aerial reflectors of all kinds and parts suitable for use therewith,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",319.955,5.059930262448763e-6
2019,398,852990,"Reception and transmission apparatus: for use with the apparatus of heading no. 8525 to 8528, excluding aerials and aerial reflectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",807.6709999999999,1.2772917863456593e-5
2019,398,853010,"Signalling, safety or traffic control equipment: for railways or tramways (excluding those of heading no. 8608)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",526.886,8.332441800442495e-6
2019,398,853080,"Signalling, safety or traffic control equipment: for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.975,4.7048155305543186e-8
2019,398,853090,"Signalling apparatus: parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",37.156,5.876037843807605e-7
2019,398,853110,"Signalling apparatus: electric, sound or visual, burglar or fire alarms and similar, other than those of heading no. 8512 or 8530",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2449.95,3.8744748938089246e-5
2019,398,853120,"Signalling apparatus: electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED), excluding those of heading no. 8512 or 8530",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",58.193,9.202935467883948e-7
2019,398,853180,"Signalling apparatus: electric, sound or visual, apparatus n.e.s. in heading no. 8531, excluding those of heading no. 8512 or 8530",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",241.312,3.816230068265963e-6
2019,398,853190,"Signalling apparatus: parts of the electric, sound or visual apparatus of heading no. 8531",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",837.8529999999998,1.3250231283097568e-5
2019,398,853210,"Electrical capacitors: fixed, designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kVAr (power capacitors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",720.865,1.1400123856917778e-5
2019,398,853221,"Electrical capacitors: fixed, tantalum",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",44.899,7.100555042230533e-7
2019,398,853222,"Electrical capacitors: fixed, aluminium electrolytic",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",14.933,2.361580178748492e-7
2019,398,853223,"Electrical capacitors: fixed, ceramic dielectric, single layer",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.236,3.732223412473342e-9
2019,398,853224,"Electrical capacitors: fixed, ceramic dielectric, multilayer",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.109,1.723781152371162e-9
2019,398,853225,"Electrical capacitors: fixed, dielectric of paper or plastics",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",31.348,4.957531336195522e-7
2019,398,853229,"Electrical capacitors: fixed, n.e.s. in heading no. 8532",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1839.7540000000001,2.9094800644031698e-5
2019,398,853290,Electrical capacitors: parts of the capacitors of heading no. 8532,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",150.333,2.377442128251504e-6
2019,398,853321,"Electrical resistors: fixed, for a power handling capacity not exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",10.965,1.7340605812614487e-7
2019,398,853329,"Electrical resistors: fixed, for a power handling capacity exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",16.455000000000002,2.6022769598410527e-7
2019,398,853331,"Electrical resistors: wirewound variable, including rheostats and potentiometers, for a power handling capacity not exceeding 20W (excluding heating)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",10.277999999999999,1.6254149251441103e-7
2019,398,853339,"Electrical resistors: wirewound variable, including rheostats and potentiometers, for a power handling capacity exceeding 20W (excluding heating)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.9399999999999998,1.4865635625953138e-8
2019,398,853340,"Electrical resistors: variable, including rheostats and potentiometers (excluding heating)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",77.23,1.2213542972259162e-6
2019,398,853390,Resistors: parts of the resistors of heading no. 8533,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.001,1.5814505985056535e-11
2019,398,853400,Circuits: printed,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1135.879,1.796336524380003e-5
2019,398,853510,"Electrical apparatus: fuses, for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",10.757000000000001,1.7011664088125314e-7
2019,398,853521,"Electrical apparatus: automatic circuit breakers, for a voltage exceeding 1000 volts but less than 72.5kV",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",341.785,5.405160928102548e-6
2019,398,853529,"Electrical apparatus: automatic circuit breakers, for a voltage of 72.5kV or more",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",58.673,9.278845096612219e-7
2019,398,853530,"Electrical apparatus: isolating and make-and-break switches, for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",187.54299999999998,2.965899895955457e-6
2019,398,853540,"Electrical apparatus: lightning arresters, voltage limiters and surge suppressors (for a voltage exceeding 1000 volts)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",20.125999999999998,3.1828274745524773e-7
2019,398,853590,"Electrical apparatus: n.e.s. in heading no. 8535, for switching or protecting electrical circuits, for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",151.118,2.389856515449773e-6
2019,398,853610,"Electrical apparatus: fuses, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",25.817,4.082831010162045e-7
2019,398,853620,"Electrical apparatus: automatic circuit breakers, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",523.628,8.280918139943184e-6
2019,398,853630,"Electrical apparatus: for protecting electrical circuits, n.e.s. in heading no. 8536, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",179.69699999999997,2.8418192819967033e-06
2019,398,853641,"Electrical apparatus: relays, (for a voltage not exceeding 60 volts)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",156.487,2.4747645980835417e-6
2019,398,853649,"Electrical apparatus: relays, for a voltage exceeding 60 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",317.84000000000003,5.026482582290369e-6
2019,398,853650,"Electrical apparatus: switches n.e.s. in heading no. 8536, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",505.4769999999999,7.99386904180842e-6
2019,398,853661,"Electrical apparatus: lamp-holders, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",23.575000000000003,3.7282697859770783e-7
2019,398,853669,"Electrical apparatus: plugs and sockets, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",149.31,2.361263888628791e-6
2019,398,853690,"Electrical apparatus: n.e.s. in heading no. 8536, for switching or protecting electrical circuits, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",560.526,8.864441781779797e-6
2019,398,853710,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5772.303,9.128612034105978e-5
2019,398,853720,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",7315.632,1.1569310604847109e-4
2019,398,853810,"Electrical apparatus: parts (eg boards, panels, consoles, desks, cabinets, other bases), for goods of heading no. 8537, not equipped with their apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1927.139,3.047675124953586e-5
2019,398,853890,"Electrical apparatus: parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",653.6960000000001,1.0337879304407518e-5
2019,398,853910,Lamps: sealed beam units,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",15.169,2.3989024128732256e-7
2019,398,853921,"Lamps: filament, (excluding ultra-violet or infra-red), tungsten halogen",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",85.48599999999999,1.3519188586385427e-6
2019,398,853922,"Lamps: filament, (excluding ultra-violet or infra-red), of a power not exceeding 200W and for a voltage exceeding 100 volts, other than tungsten halogen",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.889,1.4059095820715257e-8
2019,398,853929,"Lamps: filament, (excluding ultra-violet or infra-red), n.e.s. in item no. 8539.2",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",58.417999999999985,9.238518106350323e-7
2019,398,853931,"Lamps: discharge, (excluding ultra-violet), fluorescent, hot cathode",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",4.071999999999999,6.439666837115019e-8
2019,398,853932,"Lamps: discharge, (excluding ultra-violet), mercury or sodium vapour lamps, metal halide lamps",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",10.552,1.6687466715431654e-7
2019,398,853939,"Lamps: discharge, (excluding ultra-violet, excluding fluorescent, hot cathode)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",147.032,2.325238443994832e-6
2019,398,853949,"Lamps: ultra-violet or infra-red lamps, (excluding arc-lamps)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",43.111,6.817791675217721e-7
2019,398,853990,Lamps: parts of the lamps of heading no. 8539,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.982,1.5529844877325516e-8
2019,398,854020,"Tubes: television camera tubes, image converters and intensifiers, other photo-cathode tubes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.099,1.565636092520597e-9
2019,398,854071,"Tubes: microwave, magnetrons, excluding grid-controlled tubes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.259,4.095957050129642e-9
2019,398,854089,Valves and tubes: n.e.s. in heading no. 8540,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.005,7.907252992528267e-11
2019,398,854110,"Electrical apparatus: diodes, other than photosensitive or light emitting diodes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",43.464,6.873616881344971e-7
2019,398,854129,"Electrical apparatus: transistors, (other than photosensitive), with a dissipation rate of 1W or more",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",26.973,4.2656466993492985e-7
2019,398,854130,"Electrical apparatus: thyristors, diacs and triacs, other than photosensitive devices",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",74.54599999999999,1.1789081631620242e-6
2019,398,854140,"Electrical apparatus: photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1227.9949999999994,1.9420134277119487e-5
2019,398,854150,"Electrical apparatus: photosensitive semiconductor devices n.e.s. in heading no. 8541, including photovoltaic cells, whether or not assembled in modules or made up into panels",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.387,6.120213816216878e-9
2019,398,854160,Crystals: mounted piezo-electric,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.8200000000000001,1.2967894907746358e-8
2019,398,854190,"Electrical apparatus: parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2535.816,4.0102677309002114e-5
2019,398,854210,Electronic integrated circuits: cards incorporating an electronic integrated circuit (smart cards),16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",162.481,2.5695567469579705e-6
2019,398,854221,"Electronic integrated circuits and microassemblies: monolithic integrated circuits, digital",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1130.2150000000001,1.7873791881900673e-5
2019,398,854290,Electronic circuits and microassemblies: parts of the electrical goods of heading no. 8542,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.286,4.522948711726168e-9
