t,i,k,hs02_desc,section,section_name,v,share
2021,398,852812,"Television receivers: colour, whether or not combined, in the same housing, with radio-broadcast receivers or sound or video recording or reproducing apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2101.1800000000003,3.88588009074408e-5
2021,398,852813,"Television receivers: black and white or other monochrome, whether or not incorporating radio broadcast receivers or sound or video recording or reproducing apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1.399,2.5872825017137832e-8
2021,398,852821,Video monitors: colour,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",544.5480000000001,1.0070761341981684e-5
2021,398,852830,Video projectors,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",35.172,6.504639038618812e-7
2021,398,852910,Reception and transmission apparatus: aerials and aerial reflectors of all kinds and parts suitable for use therewith,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",45.86,8.481256292251186e-7
2021,398,852990,"Reception and transmission apparatus: for use with the apparatus of heading no. 8525 to 8528, excluding aerials and aerial reflectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",329.052,6.085421599384731e-6
2021,398,853010,"Signalling, safety or traffic control equipment: for railways or tramways (excluding those of heading no. 8608)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",12.119,2.2412635195331907e-7
2021,398,853080,"Signalling, safety or traffic control equipment: for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",122.796,2.270964560975309e-6
2021,398,853090,"Signalling apparatus: parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",7.946,1.4695172808161345e-7
2021,398,853110,"Signalling apparatus: electric, sound or visual, burglar or fire alarms and similar, other than those of heading no. 8512 or 8530",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",166.982,3.088131570415804e-6
2021,398,853120,"Signalling apparatus: electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED), excluding those of heading no. 8512 or 8530",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",31.852000000000004,5.890644906689595e-7
2021,398,853180,"Signalling apparatus: electric, sound or visual, apparatus n.e.s. in heading no. 8531, excluding those of heading no. 8512 or 8530",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",65.86,1.218001612315009e-6
2021,398,853190,"Signalling apparatus: parts of the electric, sound or visual apparatus of heading no. 8531",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",443.304,8.198375140384038e-6
2021,398,853210,"Electrical capacitors: fixed, designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kVAr (power capacitors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1248.5029999999997,2.3089563725783866e-5
2021,398,853222,"Electrical capacitors: fixed, aluminium electrolytic",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",4.644,8.588520327347255e-8
2021,398,853224,"Electrical capacitors: fixed, ceramic dielectric, multilayer",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.015,2.7740698731741777e-10
2021,398,853225,"Electrical capacitors: fixed, dielectric of paper or plastics",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",70.612,1.305884145897167e-6
2021,398,853229,"Electrical capacitors: fixed, n.e.s. in heading no. 8532",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1852.436,3.4258579330555204e-5
2021,398,853310,"Electrical resistors: fixed carbon resistors, composition or film types (including rheostats and potentiometers but excluding heating resistors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",4.654,8.60701412650175e-8
2021,398,853321,"Electrical resistors: fixed, for a power handling capacity not exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",6.6530000000000005,1.2303924577485204e-7
2021,398,853329,"Electrical resistors: fixed, for a power handling capacity exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",3.365,6.223163415487407e-8
2021,398,853331,"Electrical resistors: wirewound variable, including rheostats and potentiometers, for a power handling capacity not exceeding 20W (excluding heating)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.764,1.4129262554033813e-8
2021,398,853339,"Electrical resistors: wirewound variable, including rheostats and potentiometers, for a power handling capacity exceeding 20W (excluding heating)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.072,1.3315535391236053e-9
2021,398,853340,"Electrical resistors: variable, including rheostats and potentiometers (excluding heating)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",9.069,1.677202645321108e-7
2021,398,853400,Circuits: printed,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",64.43599999999999,1.1916664423190087e-6
2021,398,853510,"Electrical apparatus: fuses, for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5.33,9.857194949345579e-8
2021,398,853521,"Electrical apparatus: automatic circuit breakers, for a voltage exceeding 1000 volts but less than 72.5kV",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",10.066,1.8615858228914183e-7
2021,398,853529,"Electrical apparatus: automatic circuit breakers, for a voltage of 72.5kV or more",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.098,3.87999906261295e-8
2021,398,853530,"Electrical apparatus: isolating and make-and-break switches, for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",39.821,7.364415761311262e-7
2021,398,853540,"Electrical apparatus: lightning arresters, voltage limiters and surge suppressors (for a voltage exceeding 1000 volts)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",29.105,5.38262024391563e-7
2021,398,853590,"Electrical apparatus: n.e.s. in heading no. 8535, for switching or protecting electrical circuits, for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",103.125,1.9071730378072472e-6
2021,398,853610,"Electrical apparatus: fuses, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8.86,1.6385506050882144e-7
2021,398,853620,"Electrical apparatus: automatic circuit breakers, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",474.231,8.77033286683509e-6
2021,398,853630,"Electrical apparatus: for protecting electrical circuits, n.e.s. in heading no. 8536, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",7.337000000000001,1.356890043965263e-7
2021,398,853641,"Electrical apparatus: relays, (for a voltage not exceeding 60 volts)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",248.28599999999997,4.591751416872826e-6
2021,398,853649,"Electrical apparatus: relays, for a voltage exceeding 60 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",152.889,2.8274984589315128e-6
2021,398,853650,"Electrical apparatus: switches n.e.s. in heading no. 8536, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",224.692,4.155408719621682e-6
2021,398,853661,"Electrical apparatus: lamp-holders, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",3.971,7.343887644249774e-8
2021,398,853669,"Electrical apparatus: plugs and sockets, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",80.81099999999999,1.4945024034738565e-6
2021,398,853690,"Electrical apparatus: n.e.s. in heading no. 8536, for switching or protecting electrical circuits, for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",435.01300000000003,8.045043051594125e-6
2021,398,853710,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5812.857999999998,1.0750182836559667e-4
2021,398,853720,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage exceeding 1000 volts",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2290.3630000000003,4.235751331288553e-5
2021,398,853810,"Electrical apparatus: parts (eg boards, panels, consoles, desks, cabinets, other bases), for goods of heading no. 8537, not equipped with their apparatus",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",73.357,1.3566496245762544e-6
2021,398,853890,"Electrical apparatus: parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",524.785,9.705268389291405e-6
2021,398,853910,Lamps: sealed beam units,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.48200000000000004,8.914011192466358e-9
2021,398,853921,"Lamps: filament, (excluding ultra-violet or infra-red), tungsten halogen",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",32.003,5.918570543412881e-7
2021,398,853922,"Lamps: filament, (excluding ultra-violet or infra-red), of a power not exceeding 200W and for a voltage exceeding 100 volts, other than tungsten halogen",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.169,3.125452057109574e-9
2021,398,853929,"Lamps: filament, (excluding ultra-violet or infra-red), n.e.s. in item no. 8539.2",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",23.741,4.3906128572685434e-7
2021,398,853931,"Lamps: discharge, (excluding ultra-violet), fluorescent, hot cathode",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1.5959999999999999,2.951610345057325e-8
2021,398,853932,"Lamps: discharge, (excluding ultra-violet), mercury or sodium vapour lamps, metal halide lamps",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1.453,2.6871490171480537e-8
2021,398,853939,"Lamps: discharge, (excluding ultra-violet, excluding fluorescent, hot cathode)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",79.526,1.4707378715603311e-6
2021,398,853941,Lamps: arc-lamps,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8.499,1.5717879901404893e-7
2021,398,853949,"Lamps: ultra-violet or infra-red lamps, (excluding arc-lamps)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",158.906,2.938775648444106e-6
2021,398,853990,Lamps: parts of the lamps of heading no. 8539,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",33.114,6.124036652019315e-7
2021,398,854060,"Tubes: cathode ray, n.e.s. in heading no. 8540",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.011,2.034317906994397e-10
2021,398,854071,"Tubes: microwave, magnetrons, excluding grid-controlled tubes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",50.353,9.312182688262625e-7
2021,398,854089,Valves and tubes: n.e.s. in heading no. 8540,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.264,4.8823629767865536e-9
2021,398,854110,"Electrical apparatus: diodes, other than photosensitive or light emitting diodes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.727,5.043259029430655e-8
2021,398,854129,"Electrical apparatus: transistors, (other than photosensitive), with a dissipation rate of 1W or more",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",15.865,2.934041235860555e-7
2021,398,854130,"Electrical apparatus: thyristors, diacs and triacs, other than photosensitive devices",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",3.2640000000000002,6.036376044027011e-8
2021,398,854140,"Electrical apparatus: photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",120.80099999999999,2.2340694316620923e-6
2021,398,854150,"Electrical apparatus: photosensitive semiconductor devices n.e.s. in heading no. 8541, including photovoltaic cells, whether or not assembled in modules or made up into panels",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.08499999999999999,1.571972928132034e-9
2021,398,854160,Crystals: mounted piezo-electric,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1.2449999999999999,2.3024779947345675e-8
2021,398,854190,"Electrical apparatus: parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",3701.443,6.845374342380966e-5
2021,398,854210,Electronic integrated circuits: cards incorporating an electronic integrated circuit (smart cards),16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",302.541,5.595132489999926e-6
2021,398,854221,"Electronic integrated circuits and microassemblies: monolithic integrated circuits, digital",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",654.6949999999999,1.2107797837451788e-5
2021,398,854319,"Electrical machines and apparatus: particle accelerators, (other than ion implanters for doping semiconductor materials), having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8.924,1.6503866365470908e-7
2021,398,854320,"Electrical machines and apparatus: signal generators, having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1.57,2.9035264672556395e-8
2021,398,854330,"Electrical machines and apparatus: for electroplating, electrolysis or electrophoresis, having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1.548,2.8628401091157516e-8
2021,398,854381,"Electrical machines and apparatus: n.e.s. in heading no. 8543, proximity cards and tags, having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.527,9.746232154418612e-9
2021,398,854389,"Electrical machines and apparatus: n.e.s. in heading no. 8543, (other than proximity cards or tags), having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",802.0160000000001,1.4832322822691078e-5
2021,398,854390,Electrical machines and apparatus: parts of the electrical goods of heading no. 8543,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",137.62699999999998,2.5452460962356167e-06
2021,398,854411,"Insulated electric conductors: winding wire, of copper",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",463.296,8.568103173080693e-6
2021,398,854420,Insulated electric conductors: co-axial cable and other co-axial electric conductors,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",7.292999999999998,1.348752772337285e-7
2021,398,854430,"Insulated electric conductors: ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",349.75,6.4682062542844584e-6
2021,398,854441,"Insulated electric conductors: for a voltage not exceeding 80 volts, fitted with connectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",750.075,1.3871736400807478e-5
2021,398,854449,"Insulated electric conductors: for a voltage not exceeding 80 volts, not fitted with connectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2789.22,5.15832744776992e-5
2021,398,854459,"Insulated electric conductors: for a voltage exceeding 80 volts but not exceeding 1000 volts, not fitted with connectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",715.456,1.3231499567878031e-5
2021,398,854460,Insulated electric conductors: for a voltage exceeding 1000 volts,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",142.70999999999998,2.6392500773379123e-6
2021,398,854470,Insulated electric conductors: optical fibre cables,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",6299.844,1.1650804964064736e-4
2021,398,854511,"Carbon electrodes: with or without metal, of a kind used for furnaces",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",354.269,6.551779732663619e-6
2021,398,854519,"Carbon electrodes: with or without metal, of a kind used for other than furnaces",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",5.6419999999999995,1.0434201482965807e-7
2021,398,854520,"Carbon brushes: with or without metal, used for electrical purposes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",31.087,5.749167343157712e-7
2021,398,854590,"Carbon: lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.86,1.5904667272865287e-8
2021,398,854610,Electrical insulators: of glass,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1229.023,2.2729304518254314e-5
2021,398,854620,Electrical insulators: of ceramics,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",24.654,4.559461243549079e-7
2021,398,854690,Electrical insulators: other than of glass and ceramics,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.9080000000000004,5.377996794127007e-8
2021,398,854710,"Insulating fittings: of ceramics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1787.048,3.304930679144112e-5
2021,398,854720,"Insulating fittings: of plastics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",6.965999999999999,1.2882780491020882e-7
2021,398,854790,"Insulating fittings: (other than of ceramics or plastics), for electrical machines, appliances and equipment, excluding insulators of heading no. 8546",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",12.366999999999999,2.287128141436337e-7
2021,398,854810,"Waste and scrap of primary cells, primary batteries and electric accumulators: spent primary cells, spent primary batteries and spent electric accumulators",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",10.997,2.0337630930197624e-7
2021,398,854890,Electrical parts of machinery or apparatus: n.e.s. or included in chapter 85,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",3.2199999999999998,5.9550033277472344e-8
2021,398,860400,"Railway or tramway maintenance or service vehicles: whether or not self-propelled (eg workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",17,"Vehicles, aircraft, vessels and associated transport equipment",7.465,1.380562106883016e-7
2021,398,860610,"Railway or tramway goods vans and wagons: tank wagons and the like, not self-propelled",17,"Vehicles, aircraft, vessels and associated transport equipment",21051.394999999997,3.893202710519301e-4
2021,398,860630,"Railway or tramway goods vans and wagons: self-discharging, not self-propelled, excluding those of item no. 8606.10 or 8606.20",17,"Vehicles, aircraft, vessels and associated transport equipment",1073.537,1.9853777662918583e-5
2021,398,860691,"Railway or tramway goods vans and wagons: covered and closed, not self-propelled",17,"Vehicles, aircraft, vessels and associated transport equipment",4190.067,7.749025754187539e-5
2021,398,860692,"Railway or tramway goods vans and wagons: open, with non-removable sides of a height exceeding 60cm, not self-propelled",17,"Vehicles, aircraft, vessels and associated transport equipment",4133.015,7.643514931251317e-5
2021,398,860699,"Railway or tramway goods vans and wagons: n.e.s. in heading no. 8606, not self-propelled",17,"Vehicles, aircraft, vessels and associated transport equipment",1035.789,1.9155673732434722e-5
2021,398,860711,"Railway or tramway locomotives or rolling stock: parts, driving bogies and bissel-bogies",17,"Vehicles, aircraft, vessels and associated transport equipment",330.892,6.1194501898290005e-6
2021,398,860719,"Railway or tramway locomotives or rolling stock: parts, axles and wheels, and parts thereof",17,"Vehicles, aircraft, vessels and associated transport equipment",98472.47,0.001821130082426987
2021,398,860721,"Railway or tramway locomotives or rolling stock: parts, air brakes and parts thereof",17,"Vehicles, aircraft, vessels and associated transport equipment",54.431999999999995,1.0066544755774456e-6
2021,398,860729,"Railway or tramway locomotives or rolling stock: parts, brakes (other than air brakes) and parts thereof",17,"Vehicles, aircraft, vessels and associated transport equipment",144.761,2.677180859403781e-6
2021,398,860730,"Railway or tramway locomotives or rolling stock: parts, hooks and other coupling devices, buffers and parts thereof",17,"Vehicles, aircraft, vessels and associated transport equipment",675.72,1.2496629964675037e-5
2021,398,860791,Railway or tramway locomotives: parts n.e.s. in heading no. 8607,17,"Vehicles, aircraft, vessels and associated transport equipment",142.554,2.6363650446698117e-6
2021,398,860799,Railway or tramway rolling stock: parts n.e.s. in heading no. 8607,17,"Vehicles, aircraft, vessels and associated transport equipment",309.401,5.721999952199759e-6
2021,398,860800,"Railway or tramway track fixtures and fittings: mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields: parts thereof",17,"Vehicles, aircraft, vessels and associated transport equipment",2873.073,5.313403501820103e-5
2021,398,860900,Containers: (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,17,"Vehicles, aircraft, vessels and associated transport equipment",654.4350000000001,1.2102989449671622e-5
2021,398,870110,Tractors: pedestrian controlled,17,"Vehicles, aircraft, vessels and associated transport equipment",4.656000000000001,8.610712886332649e-8
2021,398,870120,"Tractors: road, for semi-trailers",17,"Vehicles, aircraft, vessels and associated transport equipment",167.18300000000002,3.0918488240458574e-6
2021,398,870130,Tractors: track-laying,17,"Vehicles, aircraft, vessels and associated transport equipment",5.677,1.0498929780006537e-7
2021,398,870190,Tractors: nes in heading no 8701 (other than tractors of heading no 8709),17,"Vehicles, aircraft, vessels and associated transport equipment",2952.248,5.459828156625814e-5
2021,398,870210,"Vehicles: public transport type (carries 10 or more passengers), compression-ignition internal combustion piston engine (diesel or semi-diesel)",17,"Vehicles, aircraft, vessels and associated transport equipment",2066.802,3.8223021080107586e-5
2021,398,870290,"Vehicles: public transport type (carries 10 or more passengers), other than compression-ignition internal combustion piston engine (diesel or semi-diesel)",17,"Vehicles, aircraft, vessels and associated transport equipment",102.197,1.8900107921918763e-6
2021,398,870310,"Vehicles: specially designed for travelling on snow, golf cars and similar vehicles",17,"Vehicles, aircraft, vessels and associated transport equipment",29.957,5.540187412711923e-7
