t,i,j,name,k,hs02_desc,v,q
2021,398,643,Russian Federation,842382,Weighing machines: having a maximum weighing capacity exceeding 30kg but not exceeding 5000kg,1.154,        0.165
2021,398,643,Russian Federation,842099,"Machines: parts, (other than cylinders), for calendering or other rolling machines, for other than metal or glass",1.152,        7.000
2021,398,643,Russian Federation,481830,"Paper articles: tablecloths and serviettes, of paper, cellulose wadding or fibres",1.147,        0.684
2021,398,643,Russian Federation,721250,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated, (excluding tin, zinc or plastic)",1.147,        0.264
2021,398,643,Russian Federation,531090,"Fabrics, woven: of jute or of other textile bast fibres of heading no. 5303, other than unbleached",1.146,        0.830
2021,398,643,Russian Federation,842119,"Centrifuges: n.e.s. in heading no. 8421, including centrifugal dryers (but not clothes-dryers)",1.145,        0.216
2021,398,643,Russian Federation,293410,Heterocyclic compounds: containing an unfused thiazole ring (whether or not hydrogenated) in the structure,1.138,           NA
2021,398,643,Russian Federation,610721,"Nightshirts and pyjamas: men's or boys', of cotton, knitted or crocheted",1.121,        0.061
2021,398,643,Russian Federation,90910,Spices: anise or badian seeds,1.114,        0.148
2021,398,643,Russian Federation,820820,"Tools: knives and cutting blades, for wood working machines or mechanical appliances",1.111,        0.131
2021,398,643,Russian Federation,844010,Book-binding machinery: including book-sewing machines,1.104,        0.339
2021,398,643,Russian Federation,700991,"Glass mirrors: unframed, excluding rear-view mirrors for vehicles",1.102,        0.958
2021,398,643,Russian Federation,851010,Shavers: with self-contained electric motor,1.102,        0.085
2021,398,643,Russian Federation,620920,"Garments and clothing accessories: babies', of cotton (not knitted or crocheted)",1.094,        0.039
2021,398,643,Russian Federation,481099,"Paper and paperboard: coated with inorganic substances only, whether or not surface-coloured, surface-decorated or printed, n.e.s. in heading no. 4810, in rolls or sheets",1.09,        1.109
2021,398,643,Russian Federation,611699,"Gloves, mittens and mitts: of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",1.078,        0.214
2021,398,643,Russian Federation,853120,"Signalling apparatus: electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED), excluding those of heading no. 8512 or 8530",1.075,        0.010
2021,398,643,Russian Federation,284690,"Compounds, inorganic or organic (excluding cerium), of rare-earth metals, of yttrium, scandium or of mixtures of these metals",1.074,        0.600
2021,398,643,Russian Federation,481160,"Paper and paperboard: coated or impregnated with wax, paraffin wax, stearin, oil or glycerol, other than goods of heading no. 4803, 4809, 4810 or 4818",1.07,        1.078
2021,398,643,Russian Federation,940169,"Seats: with wooden frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)",1.069,        0.549
2021,398,643,Russian Federation,731442,"Iron or steel wire: grill, netting and fencing, coated with plastic",1.065,        0.565
2021,398,643,Russian Federation,540769,"Fabrics, woven: containing less than 85% by weight of non-textured polyester filaments",1.052,        0.083
2021,398,643,Russian Federation,200811,"Nuts: ground-nuts, whether or not containing added sugar, other sweetening matter or spirit",1.024,        0.284
2021,398,643,Russian Federation,732181,"Domestic appliances: non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel",1.02,        0.208
2021,398,643,Russian Federation,851890,"Microphones, headphones, earphones, amplifier equipment: parts of the equipment of heading no. 8518",1.018,        0.020
2021,398,643,Russian Federation,392119,"Plastics: plates, sheets, film, foil and strip, of plastics n.e.s. in heading no. 3921, cellular",1.014,        0.270
2021,398,643,Russian Federation,871496,"Cycles: parts, pedals and crank-gear, and parts thereof",1.012,        0.060
2021,398,643,Russian Federation,290241,Cyclic hydrocarbons: o-xylene,1.011,        3.324
2021,398,643,Russian Federation,741910,Copper: chain and parts thereof,1.009,           NA
2021,398,643,Russian Federation,80550,"Fruit, edible: lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",1.006,       81.534
2021,398,643,Russian Federation,611520,"Hosiery: women's, full-length or knee-length, measuring per single yarn less than 67 decitex, knitted or crocheted",1.005,        0.014
2021,398,643,Russian Federation,190510,"Food preparations: crispbread, whether or not containing cocoa",0.994,        0.654
2021,398,643,Russian Federation,90930,Spices: cumin seeds,0.987,        0.188
2021,398,643,Russian Federation,210130,"Chicory, roasted and other roasted coffee substitutes: extracts, essences and concentrates thereof",0.977,        0.162
2021,398,643,Russian Federation,490300,"Printed matter: children's picture, drawing or colouring books",0.976,        0.270
2021,398,643,Russian Federation,560410,Rubber thread and cord: textile covered,0.94,        0.220
2021,398,643,Russian Federation,320990,"Paints and varnishes: (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium",0.939,        1.018
2021,398,643,Russian Federation,391690,"Plastics: monofilament, of plastics n.e.s. in heading no. 3916, cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked",0.927,        0.094
2021,398,643,Russian Federation,630493,"Furnishing articles: of synthetic fibres, not knitted or crocheted (excluding bedspreads and articles of heading no. 9404)",0.927,        0.140
2021,398,643,Russian Federation,610719,"Underpants and briefs: men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.916,        0.031
2021,398,643,Russian Federation,381900,"Hydraulic fluids: for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals",0.909,        0.187
2021,398,643,Russian Federation,630239,"Bed linen: of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",0.906,        0.110
2021,398,643,Russian Federation,721123,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight less than 0.25% of carbon",0.892,        0.228
2021,398,643,Russian Federation,871495,"Cycles: parts thereof, saddles",0.891,        0.078
2021,398,643,Russian Federation,731823,Iron or steel: non-threaded rivets,0.889,        0.421
2021,398,643,Russian Federation,820150,"Tools, hand: one-handed secateurs (including poultry shears)",0.889,        0.233
2021,398,643,Russian Federation,820330,"Tools, hand: metal cutting shears and similar tools",0.883,        0.104
2021,398,643,Russian Federation,481950,"Paper and paperboard: packing containers, including record sleeves, of paper, paperboard, cellulose wadding or fibres, n.e.s. in heading no. 4819",0.882,        0.160
2021,398,643,Russian Federation,732310,"Iron or steel: wool, pot scourers and scouring or polishing pads, gloves and the like",0.878,        0.066
2021,398,643,Russian Federation,810296,Molybdenum: wire,0.878,        0.311
2021,398,643,Russian Federation,940350,"Furniture: wooden, for bedroom use",0.877,        0.368
2021,398,643,Russian Federation,732190,"Domestic appliances: non-electric, parts thereof, of iron or steel",0.875,        0.166
2021,398,643,Russian Federation,460290,"Basketwork, wickerwork and other articles: of non-vegetable materials, made directly to shape from plaiting materials or made up from goods of heading no. 4601",0.874,        0.176
2021,398,643,Russian Federation,847439,"Machines: for mixing or kneading mineral substances, excluding concrete mixers and machines for mixing mineral substances with bitumen",0.869,        7.800
2021,398,643,Russian Federation,854590,"Carbon: lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes",0.86,        0.038
2021,398,643,Russian Federation,620411,"Suits: women's or girls', of wool or fine animal hair (not knitted or crocheted)",0.848,        0.004
2021,398,643,Russian Federation,871494,"Cycles: parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof",0.844,        0.061
2021,398,643,Russian Federation,846510,"Machine-tools: which can carry out different types of machining operations without tool change between such operations, for working wood, cork, bone, hard rubber, hard plastics or similar",0.842,        0.207
2021,398,643,Russian Federation,540730,"Fabrics, woven: from synthetic filament yarn, adhesive or thermal bonded",0.84,        0.221
2021,398,643,Russian Federation,190490,"Food preparations: cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared",0.836,        0.888
2021,398,643,Russian Federation,252620,"Steatite: natural, crushed, powdered, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape: talc",0.829,        0.144
2021,398,643,Russian Federation,761610,"Aluminium: nails, tacks, staples (other than those of heading no. 8305) screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",0.825,        0.253
2021,398,643,Russian Federation,591120,"Textile products and articles for technical uses: bolting cloth, whether or not made up",0.822,        0.010
2021,398,643,Russian Federation,701951,"Glass fibres: woven fabrics (other than of rovings), of a width not exceeding 30cm",0.82,        0.060
2021,398,643,Russian Federation,841919,"Heaters: instantaneous or storage water heaters, non-electric, other than gas",0.816,        0.040
2021,398,643,Russian Federation,681260,"Asbestos: paper, millboard and felt, of a mixture with a basis of asbestos or asbestos and magnesium carbonate, whether or not reinforced (excluding goods of heading no. 6811 or 6813)",0.812,        2.020
2021,398,643,Russian Federation,701332,"Glassware: of a kind used for table or kitchen purposes, of glass having a linear co-efficient of expansion not exceeding 5 x 10-6 per kelvin within a temperature range of 0-300 degrees C, (not of glass-ceramics)",0.806,        0.200
2021,398,643,Russian Federation,760719,"Aluminium: foil, (not backed), of a thickness not exceeding 0.2mm, not rolled",0.806,        0.017
2021,398,643,Russian Federation,850132,"Electric motors and generators: DC, of an output exceeding 750W but not exceeding 75kW",0.805,        0.026
2021,398,643,Russian Federation,821220,"Razors: safety razor blades, including razor blade blanks in strips",0.801,        0.105
2021,398,643,Russian Federation,851850,Amplifier sets: electric sound,0.798,        0.141
2021,398,643,Russian Federation,21099,"Meat and edible meat offal, preserved: salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, other than of primates,whales, dolphins and porpoises, manatees and dugongs, reptiles (including snakes and turtles)",0.795,        0.025
2021,398,643,Russian Federation,750890,"Nickel: other articles thereof n.e.s., (other than cloth, grill and netting, of nickel wire)",0.785,        0.004
2021,398,643,Russian Federation,200820,"Fruit: pineapples, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",0.781,        0.557
2021,398,643,Russian Federation,481820,"Paper articles: handkerchiefs, cleansing or facial tissues and towels",0.781,        0.259
2021,398,643,Russian Federation,843810,"Machinery: industrial, for bakery and for the manufacture of macaroni, spaghetti or similar products",0.78,        0.108
2021,398,643,Russian Federation,521132,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, 3-thread or 4-thread twill, including cross twill",0.777,        0.052
2021,398,643,Russian Federation,152110,Vegetable waxes (other than triglycerides): whether or not refined or coloured,0.772,        0.500
2021,398,643,Russian Federation,870911,"Vehicles: electrical, self-propelled, (not fitted with lifting or handling equipment), of the type used for short distance transport of goods in factories, warehouses, dock areas or airports",0.767,        0.244
2021,398,643,Russian Federation,940330,"Furniture: wooden, for office use",0.762,        0.328
2021,398,643,Russian Federation,300590,"Wadding, gauze, bandages and similar articles: (excluding adhesive dressings), impregnated or coated with pharmaceutical substances, packaged for retail sale",0.748,        0.068
2021,398,643,Russian Federation,390319,"Styrene polymers: (other than expansible polystyrene), in primary forms",0.743,        2.300
2021,398,643,Russian Federation,630649,Pneumatic mattresses: of textile materials other than cotton,0.74,        0.222
2021,398,643,Russian Federation,843621,Poultry incubators and brooders,0.739,        0.139
2021,398,643,Russian Federation,820830,"Tools: knives and cutting blades, for kitchen appliances or for machines used by the food industry",0.721,        0.144
2021,398,643,Russian Federation,901849,Dental instruments and appliances: other than dental drill engines,0.717,        0.002
2021,398,643,Russian Federation,721790,"Iron or non-alloy steel: wire, n.e.s. in heading no. 7217",0.716,        0.650
2021,398,643,Russian Federation,190520,"Food preparations: gingerbread and the like, whether or not containing cocoa",0.709,        0.206
2021,398,643,Russian Federation,620711,"Underpants and briefs: men's or boys', of cotton (not knitted or crocheted)",0.707,        0.028
2021,398,643,Russian Federation,340590,"Polishes, creams and similar preparations: n.e.s. in heading no. 3405, excluding waxes of heading no. 3404",0.701,        0.176
2021,398,643,Russian Federation,381010,"Pickling preparations for metal surfaces: soldering, brazing or welding powders and pastes consisting of metal and other materials",0.697,        0.292
2021,398,643,Russian Federation,845699,"Machine tools: operated by electro-chemical, electron-beam, ionic beam or plasma-arc processes, other than for dry-etching patterns on semiconductor materials",0.694,        0.108
2021,398,643,Russian Federation,610441,"Dresses: women's or girls', of wool or fine animal hair, knitted or crocheted",0.685,        0.013
2021,398,643,Russian Federation,741529,"Copper: rivets, cotters, cotter-pins and similar articles, not threaded",0.665,        0.036
2021,398,643,Russian Federation,392220,Plastics: lavatory seats and covers,0.663,        0.125
2021,398,643,Russian Federation,853331,"Electrical resistors: wirewound variable, including rheostats and potentiometers, for a power handling capacity not exceeding 20W (excluding heating)",0.659,        0.579
2021,398,643,Russian Federation,630291,"Toilet and kitchen linen: of cotton, excluding terry towelling or similar terry fabrics",0.654,        0.162
2021,398,643,Russian Federation,830630,"Photograph, picture or similar frames, mirrors: of base metal",0.651,        0.068
2021,398,643,Russian Federation,590610,"Textile fabrics, rubberised: (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",0.649,        0.030
2021,398,643,Russian Federation,841520,"Air conditioning machines: comprising a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles",0.649,        0.182
2021,398,643,Russian Federation,901520,Surveying equipment: theodolites and tacheometers,0.649,        0.015
2021,398,643,Russian Federation,620299,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: women's or girls', of textile materials n.e.s. in item no. 6202.9, other than those of heading no. 6204, (not knitted or crocheted)",0.641,        0.019
2021,398,643,Russian Federation,120720,"Oil seeds: cotton seeds, whether or not broken",0.635,        0.105
2021,398,643,Russian Federation,442090,"Wood: marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",0.634,        0.032
2021,398,643,Russian Federation,845011,"Washing machines: household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",0.633,        0.180
2021,398,643,Russian Federation,610832,"Nightdresses and pyjamas: women's or girls', of man-made fibres, knitted or crocheted",0.628,        0.068
2021,398,643,Russian Federation,550320,"Fibres: synthetic staple fibres, of polyesters, not carded, combed or otherwise processed for spinning",0.627,        0.525
2021,398,643,Russian Federation,390890,"Polyamides: n.e.s. in heading no. 3908, in primary forms",0.624,        0.002
2021,398,643,Russian Federation,831000,"Sign plates, name-plates, address-plates and similar plates, numbers, letters and other symbols: of base metal, excluding those of heading no. 9405",0.624,        0.316
2021,398,643,Russian Federation,520710,"Cotton yarn: (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",0.623,        0.112
2021,398,643,Russian Federation,380120,Graphite: colloidal or semi-colloidal,0.621,        1.035
2021,398,643,Russian Federation,640359,"Footwear: n.e.s. in heading no. 6403, (not covering the ankle), outer soles and uppers of leather",0.62,        0.029
2021,398,643,Russian Federation,392030,"Plastics: of polymers of styrene, plates, sheets, film, foil and strip, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.616,        0.054
2021,398,643,Russian Federation,690990,"Ceramic wares: pots, jars and similar articles of a kind used for the conveyance or packing of goods and ceramic troughs, tubs and similar receptacles used in agriculture",0.615,        0.255
2021,398,643,Russian Federation,282919,Chlorates: other than sodium,0.607,        0.762
2021,398,643,Russian Federation,291819,"Acids: carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters",0.598,        0.250
2021,398,643,Russian Federation,390950,Polyurethanes: in primary forms,0.59,        0.321
2021,398,643,Russian Federation,240399,Tobacco: other than homogenised or reconstituted or smoking,0.588,        0.009
2021,398,643,Russian Federation,401034,"Rubber: vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",0.584,        0.065
2021,398,643,Russian Federation,391722,"Plastics: tubes, pipes and hoses thereof, rigid, of polymers of propylene",0.581,        0.038
2021,398,643,Russian Federation,820560,"Tools, hand: blow lamps",0.58,        0.087
2021,398,643,Russian Federation,842381,Weighing machines: having a maximum weighing capacity not exceeding 30kg (excluding balances of a sensitivity of 5cg or better),0.576,        0.006
2021,398,643,Russian Federation,871493,"Cycles: parts thereof, hubs (other than coaster braking hubs and hubbrakes), and free-wheel sprocket-wheels",0.575,        0.042
2021,398,643,Russian Federation,841891,"Refrigerating or freezing equipment: parts, furniture designed to receive refrigerating or freezing equipment",0.572,        0.370
2021,398,643,Russian Federation,110320,Cereal pellets,0.567,        1.022
2021,398,643,Russian Federation,820760,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), for boring or broaching",0.567,        0.077
2021,398,643,Russian Federation,846799,"Tools: for working in the hand, parts thereof for other than chain saws and pneumatic tools",0.565,        1.687
2021,398,643,Russian Federation,610419,"Suits: women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",0.564,        0.016
2021,398,643,Russian Federation,902511,"Thermometers and pyrometers: liquid filled, for direct reading, not combined with other instruments",0.564,        0.101
2021,398,643,Russian Federation,441840,Wood: shuttering for concrete constructional work,0.562,       20.000
2021,398,643,Russian Federation,10639,"Animals: live, birds, other than birds of prey and Psittaciformes",0.558,        0.009
2021,398,643,Russian Federation,392210,"Plastics: baths, shower-baths, sinks and wash-basins",0.558,        0.156
2021,398,643,Russian Federation,401161,"Rubber: new pneumatic tyres having a herring-bone or similar tread, of a kind used on agricultural or forestry vehicles and machines",0.552,        0.255
2021,398,643,Russian Federation,852610,Radar apparatus,0.55,        0.020
2021,398,643,Russian Federation,620199,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",0.544,        0.064
2021,398,643,Russian Federation,620311,"Suits: men's or boys', of wool or fine animal hair (not knitted or crocheted)",0.542,        0.045
2021,398,643,Russian Federation,570500,"Carpets and other textile floor coverings: n.e.s. in chapter 57, whether or not made up",0.539,        0.051
2021,398,643,Russian Federation,854690,Electrical insulators: other than of glass and ceramics,0.536,        0.070
2021,398,643,Russian Federation,870540,Vehicles: concrete-mixer lorries,0.533,        0.003
2021,398,643,Russian Federation,843610,Machinery: for preparing animal feeding stuffs,0.532,        1.000
2021,398,643,Russian Federation,910591,"Clocks: (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated",0.522,        0.007
2021,398,643,Russian Federation,110813,Starch: potato,0.518,        0.298
2021,398,643,Russian Federation,540410,"Monofilament, synthetic: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm",0.514,        0.172
2021,398,643,Russian Federation,401695,"Rubber: vulcanised (other than hard rubber), inflatable articles (other than boat or dock fenders), of non-cellular rubber",0.512,        0.055
2021,398,643,Russian Federation,340520,"Polishes, creams and similar preparations: for the maintenance of wooden furniture, floors or other woodwork, excluding waxes of heading no. 3404",0.502,        0.202
2021,398,643,Russian Federation,550810,"Sewing thread: of synthetic staple fibres, whether or not put up for retail sale",0.497,        0.072
2021,398,643,Russian Federation,560392,"Nonwovens: whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",0.497,        0.047
2021,398,643,Russian Federation,610190,"Coats: men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of textile materials n.e.s. in heading no. 6101, knitted or crocheted (excluding those of heading no. 6103)",0.497,        0.004
2021,398,643,Russian Federation,150910,"Vegetable oils: olive oil and its fractions, virgin, whether or not refined, but not chemically modified",0.496,        0.045
2021,398,643,Russian Federation,700521,"Glass: float glass and surface ground or polished glass, in sheets, non-wired, coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",0.492,        0.379
2021,398,643,Russian Federation,680530,"Abrasive powder or grain: natural or artificial, on a base of materials n.e.s. in heading no. 6805, whether or not cut to shape or sewn or otherwise made up",0.475,        0.048
2021,398,643,Russian Federation,690310,"Refractory ceramic goods: containing by weight more than 50% of graphite or other forms of carbon or of a mixture of these products, excluding those of siliceous fossil meals or similar earths",0.474,        0.160
2021,398,643,Russian Federation,903149,"Optical instruments and appliances: for measuring or checking, n.e.s. in chapter 90",0.473,        0.038
2021,398,643,Russian Federation,621420,"Shawls, scarves, mufflers, mantillas, veils and the like: of wool or fine animal hair (not knitted or crocheted)",0.47,        0.029
2021,398,643,Russian Federation,80420,"Fruit, edible: figs, fresh or dried",0.466,        0.710
2021,398,643,Russian Federation,610590,"Shirts: men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",0.464,        0.015
2021,398,643,Russian Federation,681310,"Brake linings and pads: with a basis of asbestos, of other mineral substances or of cellulose",0.463,        0.103
2021,398,643,Russian Federation,630699,"Sailboards, landcraft or camping goods: of textile materials other than cotton",0.46,        0.044
2021,398,643,Russian Federation,430400,"Fur, artificial: articles thereof",0.457,        0.039
2021,398,643,Russian Federation,481092,"Paper and paperboard: multi-ply, coated with kaolin or other inorganic substances only, for non-graphic purposes, n.e.c. in heading no. 4810, in rolls or sheets",0.457,        0.069
2021,398,643,Russian Federation,910519,"Clocks: (excluding those with watch movements and instrument panel clocks), alarm clocks, other than electrically operated",0.453,        0.013
2021,398,643,Russian Federation,851650,"Ovens: microwave, of a kind used for domestic purposes",0.45,        0.082
2021,398,643,Russian Federation,210230,Baking powders: prepared,0.447,        0.087
2021,398,643,Russian Federation,680690,"Minerals: mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those of heading no. 6811 or 6812 or of chapter 69",0.444,        0.241
2021,398,643,Russian Federation,110520,"Flakes, granules and pellets: of potatoes",0.44,        0.183
2021,398,643,Russian Federation,621290,"Braces, suspenders, garters and similar articles: whether or not knitted or crocheted, n.e.s. in heading no. 6212",0.437,        0.013
2021,398,643,Russian Federation,70940,"Vegetables: celery (other than celeriac), fresh or chilled",0.436,       36.477
2021,398,643,Russian Federation,844839,"Machines: parts and accessories of machines or auxiliary machinery of heading no. 8445, n.e.s. in item no. 8448.3",0.436,        0.050
2021,398,643,Russian Federation,901180,"Microscopes, compound optical: (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",0.435,        0.048
2021,398,643,Russian Federation,843061,"Machinery: for tamping or compacting, not self-propelled",0.433,        0.044
2021,398,643,Russian Federation,901510,Rangefinders,0.431,        0.004
2021,398,643,Russian Federation,620899,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles: women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",0.43,        0.004
2021,398,643,Russian Federation,400700,"Rubber: vulcanised, thread and cord",0.409,        0.007
2021,398,643,Russian Federation,810411,"Magnesium: unwrought, containing at least 99.8% by weight of magnesium",0.408,        0.133
2021,398,643,Russian Federation,852713,"Radio (telephony, telegraphy, broadcast) broadcast receivers: apparatus (other than pocket-size radio cassette-players), combined with sound recording or reproducing apparatus, not needing external power",0.405,        0.062
2021,398,643,Russian Federation,620191,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",0.401,        0.011
2021,398,643,Russian Federation,950651,Lawn-tennis racquets: whether or not strung,0.393,        0.042
2021,398,643,Russian Federation,621390,Handkerchiefs: of textile materials other than silk or cotton (not knitted or crocheted),0.391,        0.020
2021,398,643,Russian Federation,900211,"Lenses: objective, for cameras, projectors or photographic enlargers or reducers, mounted, being parts or fittings for instruments or apparatus, of any material (excluding glass not optically worked)",0.391,        0.016
2021,398,643,Russian Federation,200580,"Vegetable preparations: sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",0.387,        0.510
2021,398,643,Russian Federation,820340,"Tools, hand: pipe-cutters, bolt croppers, perforating punches and similar tools",0.386,        0.050
2021,398,643,Russian Federation,940150,"Seats: of cane, osier, bamboo or similar materials",0.385,        0.152
2021,398,643,Russian Federation,631090,"Rags: used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials: other than sorted",0.381,        0.002
2021,398,643,Russian Federation,711320,"Jewellery: of base metal clad with precious metal, and parts thereof",0.379,           NA
2021,398,643,Russian Federation,610811,"Slips and petticoats: women's or girls', of man-made fibres, knitted or crocheted",0.375,        0.003
2021,398,643,Russian Federation,843629,Poultry-keeping machinery: other than incubators and brooders,0.372,        0.374
2021,398,643,Russian Federation,841861,Refrigerating or freezing equipment: compression type units whose condensers are heat exchangers,0.37,        0.079
2021,398,643,Russian Federation,820420,"Tools, hand: interchangeable spanner sockets, with or without handles",0.368,        0.035
2021,398,643,Russian Federation,490900,"Printed or illustrated postcards: printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",0.36,        0.073
2021,398,643,Russian Federation,844711,"Knitting machines: circular, with cylinder diameter not exceeding 165mm",0.36,        0.002
2021,398,643,Russian Federation,853540,"Electrical apparatus: lightning arresters, voltage limiters and surge suppressors (for a voltage exceeding 1000 volts)",0.358,        0.104
2021,398,643,Russian Federation,490210,"Newspapers, journals and periodicals: whether or not illustrated or containing advertising material, appearing at least four times a week",0.354,        0.006
2021,398,643,Russian Federation,391731,"Plastics: tubes, pipes and hoses thereof, flexible, having a minimum burst pressure of 27.6MPa",0.35,        0.018
2021,398,643,Russian Federation,846630,"Machine-tools: parts and accessories, dividing heads and other special attachments for machine-tools",0.344,        0.134
2021,398,643,Russian Federation,321000,"Paints and varnishes: (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather",0.342,        0.036
2021,398,643,Russian Federation,846880,"Machinery and apparatus: for soldering, brazing or welding, whether or not capable of cutting, n.e.s. in heading no. 8468",0.34,        0.202
2021,398,643,Russian Federation,854420,Insulated electric conductors: co-axial cable and other co-axial electric conductors,0.34,        0.003
2021,398,643,Russian Federation,870590,"Vehicles: break-down lorries, road-sweepers, spraying lorries, mobile workshops, mobile radiological units, and other special purpose vehicles n.e.s. in heading no. 8705",0.338,        0.050
2021,398,643,Russian Federation,680919,"Plaster, or plaster compositions: boards, sheets, panels, tiles and similar articles, (other than faced or reinforced with paper or paperboard only), not ornamented",0.336,        0.539
2021,398,643,Russian Federation,901410,Navigational instruments and appliances: direction finding compasses,0.334,        0.009
2021,398,643,Russian Federation,630520,"Sacks and bags: of a kind used for the packing of goods, of cotton",0.333,        0.020
2021,398,643,Russian Federation,640192,"Footwear: waterproof, covering the ankle (but not the knee), rubber or plastic outer soles and uppers (not assembled by stitch, rivet, nail, screw, plug or similar)",0.333,        0.062
2021,398,643,Russian Federation,283620,Carbonates: disodium carbonate,0.332,        0.606
2021,398,643,Russian Federation,845150,"Machines: for reeling, unreeling, folding, cutting or pinking textile fabrics",0.332,        0.151
2021,398,643,Russian Federation,721921,"Steel, stainless: flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness exceeding 10mm",0.325,        0.281
2021,398,643,Russian Federation,854129,"Electrical apparatus: transistors, (other than photosensitive), with a dissipation rate of 1W or more",0.323,        0.192
2021,398,643,Russian Federation,70511,"Vegetables: cabbage (head) lettuce (lactuca sativa), fresh or chilled",0.319,       33.529
2021,398,643,Russian Federation,590800,"Textile wicks, woven, plaited or knitted: for lamps, stoves, lighters, candles or the like: incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated",0.316,        0.069
2021,398,643,Russian Federation,846810,"Machinery and apparatus: hand-held blow pipes for soldering, brazing or welding, whether or not capable of cutting",0.316,        0.012
2021,398,643,Russian Federation,722219,"Steel, stainless: bars and rods, hot-rolled, hot-drawn or extruded, other than of circular cross-section",0.314,        0.278
2021,398,643,Russian Federation,820310,"Tools, hand: files, rasps and similar tools",0.312,        0.025
2021,398,643,Russian Federation,60220,"Plants, live: edible fruit or nut trees, shrubs and bushes, grafted or not",0.309,        0.348
2021,398,643,Russian Federation,640420,"Footwear: outer soles of leather or composition leather, uppers of textile materials",0.309,        0.009
2021,398,643,Russian Federation,621490,"Shawls, scarves, mufflers, mantillas, veils and the like: of textile materials n.e.s. in heading no. 6214 (not knitted or crocheted)",0.305,        0.012
